sensor,time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
IMU,16:33:42.62,79.91,44.15,-130.00,0.702,0.703,0.126,-0.026,0.038,-1.302
IMU,16:33:42.63,79.91,44.15,-130.00,0.702,0.703,0.126,-0.026,0.038,-1.302
IMU,16:33:42.65,79.91,44.15,-130.00,0.702,0.703,0.126,-0.026,0.038,-1.302
IMU,16:33:42.66,79.91,44.15,-130.00,0.703,0.703,0.127,-0.026,0.038,-1.302
IMU,16:33:42.68,79.91,44.15,-130.00,0.703,0.703,0.127,-0.026,0.038,-1.302
IMU,16:33:42.69,79.91,44.15,-130.00,0.703,0.703,0.127,-0.026,0.038,-1.302
IMU,16:33:42.71,79.91,44.15,-130.00,0.703,0.703,0.127,-0.026,0.038,-1.302
IMU,16:33:42.80,79.-130.00,0.702,0.703,0.127,-0.026,0.038,-1.302
IMU,16:33:42.93,79.91,44.17,-130.00,0.702,0.703,0.127,-0.026,0.038,-1.302
IMU,16:33:42.95,79.91,44.17,-130.00,0.702,0.703,0.127,-0.026,0.038,-1.302
IMU,16:33:43.08,79.91,44.17,-130.00,0.701,0.703,0.126,-0.026,0.038,-1.302
IMU,16:33:43.09,79.91,44.17,-130.00,0.701,0.703,0.126,-0.026,0.038,-1.302
